//Map No	Old Grouping	New Grouping	New Flip	1
1.1.2.110.100.250.560.300.00000.000	22.20.15	22.20.56.15.015		1
1.1.2.110.100.250.560.310.00000.000	22.20.15	22.20.56.15.015		1
1.1.2.110.100.250.560.320.00000.000	22.20.15	22.20.56.15.015		1
1.1.2.110.100.250.560.350.00000.000	22.20.15	22.20.56.15.015		1
1.1.2.110.100.250.560.360.00000.000	22.20.15	22.20.56.15.015		1
1.1.2.110.100.250.560.400.00000.000	22.20.15	22.20.56.15.015		1
1.1.2.110.100.250.560.450.00000.000	22.20.15	22.20.56.15.015		1
1.1.2.110.100.250.560.500.00000.000	22.20.15	22.20.56.15.015		1
1.1.2.110.100.250.560.621.00000.000	22.20.15	22.20.56.15.015		1
1.1.2.110.100.250.560.631.00000.000	22.20.15	22.20.56.15.015		1
1.1.2.110.100.250.560.660.00000.000	22.20.15	22.20.56.15.015		1
1.1.2.110.100.250.560.700.00000.000	22.20.15	22.20.56.15.015		1
1.1.2.110.100.250.570.100.00000.000	22.20.15	22.20.57.15.015		1
1.1.2.110.100.250.570.300.00000.000	22.20.15	22.20.57.15.015		1
1.1.2.110.100.250.570.310.00000.000	22.20.15	22.20.57.15.015		1
1.1.2.110.100.250.570.320.00000.000	22.20.15	22.20.57.15.015		1
1.1.2.110.100.250.570.350.00000.000	22.20.15	22.20.57.15.015		1
1.1.2.110.100.250.570.360.00000.000	22.20.15	22.20.57.15.015		1
1.1.2.110.100.250.570.400.00000.000	22.20.15	22.20.57.15.015		1
1.1.2.110.100.250.570.450.00000.000	22.20.15	22.20.57.15.015		1
1.1.2.110.100.250.570.500.00000.000	22.20.15	22.20.57.15.015		1
1.1.2.110.100.250.570.621.00000.000	22.20.15	22.20.57.15.015		1
1.1.2.110.100.250.570.631.00000.000	22.20.15	22.20.57.15.015		1
1.1.2.110.100.250.570.660.00000.000	22.20.15	22.20.57.15.015		1
1.1.2.110.100.250.570.700.00000.000	22.20.15	22.20.57.15.015		1
1.1.2.110.100.251.500.100.00000.000	22.20.15	22.20.50.15.015		1
1.1.2.110.100.251.500.621.00000.000	22.20.15	22.20.50.15.015		1
1.1.2.110.100.251.500.631.00000.000	22.20.15	22.20.50.15.015		1
1.1.2.110.100.251.510.100.00000.000	22.20.15	22.20.51.15.015		1
1.1.2.110.100.251.510.621.00000.000	22.20.15	22.20.51.15.015		1
1.1.2.110.100.251.510.631.00000.000	22.20.15	22.20.51.15.015		1
1.1.2.110.100.251.520.100.00000.000	22.20.15	22.20.52.15.015		1
1.1.2.110.100.251.520.621.00000.000	22.20.15	22.20.52.15.015		1
1.1.2.110.100.251.520.631.00000.000	22.20.15	22.20.52.15.015		1
1.1.2.110.100.251.530.100.00000.000	22.20.15	22.20.53.15.015		1
1.1.2.110.100.251.530.621.00000.000	22.20.15	22.20.53.15.015		1
1.1.2.110.100.251.530.631.00000.000	22.20.15	22.20.53.15.015		1
1.1.2.110.100.251.540.100.00000.000	22.20.15	22.20.54.15.015		1
1.1.2.110.100.251.540.621.00000.000	22.20.15	22.20.54.15.015		1
1.1.2.110.100.251.540.631.00000.000	22.20.15	22.20.54.15.015		1
1.1.2.110.100.251.550.100.00000.000	22.20.15	22.20.55.15.015		1
1.1.2.110.100.251.550.621.00000.000	22.20.15	22.20.55.15.015		1
1.1.2.110.100.251.550.631.00000.000	22.20.15	22.20.55.15.015		1
1.1.2.110.100.251.560.100.00000.000	22.20.15	22.20.56.15.015		1
1.1.2.110.100.251.560.621.00000.000	22.20.15	22.20.56.15.015		1
1.1.2.110.100.251.560.631.00000.000	22.20.15	22.20.56.15.015		1
1.1.2.110.100.251.570.100.00000.000	22.20.15	22.20.57.15.015		1
1.1.2.110.100.251.570.621.00000.000	22.20.15	22.20.57.15.015		1
1.1.2.110.100.251.570.631.00000.000	22.20.15	22.20.57.15.015		1
1.1.2.130.100.100.000.000.11010.001	24.26.15.001	24.60.10.15.001		1
1.1.2.130.100.100.000.000.11010.002	24.26.15.001	24.60.10.15.002		1
1.1.2.130.100.100.000.000.11010.003	24.26.15.001	24.60.10.15.003		1
1.1.2.130.100.100.000.000.11010.004	24.26.15.001	24.60.10.15.004		1
1.1.2.130.100.100.000.000.11010.005	24.26.15.001	24.60.10.15.005		1
1.1.2.130.100.100.000.000.11010.006	24.26.15.001	24.60.10.15.006		1
1.1.2.130.100.100.000.000.11010.007	24.26.15.001	24.60.10.15.007		1
1.1.2.130.100.100.000.000.11010.008	24.26.15.001	24.60.10.15.008		1
1.1.2.130.100.100.000.000.11010.009	24.26.15.001	24.60.10.15.009		1
1.1.2.130.100.100.000.000.11010.010	24.26.15.001	24.60.10.15.010		1
1.1.2.130.100.100.000.000.11010.011	24.26.15.001	24.60.10.15.011		1
1.1.2.130.100.100.000.000.11010.012	24.26.15.001	24.60.10.15.012		1
1.1.2.130.100.100.000.000.11010.013	24.26.15.001	24.60.10.15.013		1
1.1.2.130.100.100.000.000.11010.014	24.26.15.001	24.60.10.15.014		1
1.1.2.130.100.100.000.000.11010.015	24.26.15.001	24.60.10.15.015		1
1.1.2.130.100.100.000.000.11010.016	24.26.15.001	24.60.10.15.016		1
1.1.2.130.100.100.000.000.11010.017	24.26.15.001	24.60.10.15.017		1
1.1.2.130.100.100.000.000.11010.018	24.26.15.001	24.60.10.15.018		1
1.1.2.130.100.100.000.000.11010.019	24.26.15.001	24.60.10.15.019		1
1.1.2.130.100.100.000.000.11010.020	24.26.15.001	24.60.10.15.020		1
1.1.2.130.100.100.000.000.11010.021	24.26.15.001	24.60.10.15.021		1
1.1.2.130.100.100.000.000.11010.022	24.26.15.001	24.60.10.15.022		1
1.1.2.130.100.100.000.000.11010.023	24.26.15.001	24.60.10.15.023		1
1.1.2.130.100.100.000.000.11010.024	24.26.15.001	24.60.10.15.024		1
1.1.2.130.100.100.000.000.11010.025	24.26.15.001	24.60.10.15.025		1
1.1.2.130.100.100.000.000.11010.026	24.26.15.001	24.60.10.15.026		1
1.1.2.130.100.100.000.000.11010.027	24.26.15.001	24.60.10.15.027		1
1.1.2.130.100.100.000.000.11010.028	24.26.15.001	24.60.10.15.028		1
1.1.2.130.100.100.000.000.11010.029	24.26.15.001	24.60.10.15.029		1
1.1.2.130.100.100.000.000.11010.030	24.26.15.001	24.60.10.15.030		1
1.1.2.130.100.150.000.000.11010.000	24.26.15.001	24.60.15.15.000		1
1.1.2.130.100.150.000.000.11010.001	24.26.15.101	24.60.15.15.001		1
1.1.2.130.100.150.000.000.11010.002	24.26.15.101	24.60.15.15.002		1
1.1.2.130.100.150.000.000.11010.003	24.26.15.101	24.60.15.15.003		1
1.1.2.130.100.150.000.000.11010.004	24.26.15.101	24.60.15.15.004		1
1.1.2.130.100.150.000.000.11010.005	24.26.15.101	24.60.15.15.005		1
1.1.2.130.100.150.000.000.11010.006	24.26.15.101	24.60.15.15.006		1
1.1.2.130.100.150.000.000.11010.007	24.26.15.101	24.60.15.15.007		1
1.1.2.130.100.150.000.000.11010.008	24.26.15.101	24.60.15.15.008		1
1.1.2.130.100.150.000.000.11010.009	24.26.15.101	24.60.15.15.009		1
1.1.2.130.100.150.000.000.11010.010	24.26.15.101	24.60.15.15.010		1
1.1.2.130.100.150.000.000.11010.011	24.26.15.101	24.60.15.15.011		1
1.1.2.130.100.150.000.000.11010.012	24.26.15.101	24.60.15.15.012		1
1.1.2.130.100.150.000.000.11010.013	24.26.15.101	24.60.15.15.013		1
1.1.2.130.100.150.000.000.11010.014	24.26.15.101	24.60.15.15.014		1
1.1.2.130.100.150.000.000.11010.015	24.26.15.101	24.60.15.15.015		1
1.1.2.130.100.150.000.000.11010.016	24.26.15.101	24.60.15.15.016		1
1.1.2.130.100.150.000.000.11010.017	24.26.15.101	24.60.15.15.017		1
1.1.2.130.100.150.000.000.11010.018	24.26.15.101	24.60.15.15.018		1
1.1.2.130.100.150.000.000.11010.019	24.26.15.101	24.60.15.15.019		1
1.1.2.130.100.150.000.000.11010.020	24.26.15.101	24.60.15.15.020		1
1.1.2.130.100.150.000.000.11010.021	24.26.15.101	24.60.15.15.021		1
1.1.2.130.100.150.000.000.11010.022	24.26.15.101	24.60.15.15.022		1
1.1.2.130.100.150.000.000.11010.023	24.26.15.101	24.60.15.15.023		1
1.1.2.130.100.150.000.000.11010.024	24.26.15.101	24.60.15.15.024		1
1.1.2.130.100.150.000.000.11010.025	24.26.15.101	24.60.15.15.025		1
1.1.2.130.100.150.000.000.11010.026	24.26.15.101	24.60.15.15.026		1
1.1.2.130.100.150.000.000.11010.027	24.26.15.101	24.60.15.15.027		1
1.1.2.130.100.150.000.000.11010.028	24.26.15.101	24.60.15.15.028		1
1.1.2.130.100.150.000.000.11010.029	24.26.15.101	24.60.15.15.029		1
1.1.2.130.100.150.000.000.11010.030	24.26.15.101	24.60.15.15.030		1
1.1.2.130.100.200.000.000.11010.001	24.26.15.002	24.60.20.15.001		1
1.1.2.130.100.200.000.000.11010.002	24.26.15.002	24.60.20.15.002		1
1.1.2.130.100.200.000.000.11010.003	24.26.15.002	24.60.20.15.003		1
1.1.2.130.100.200.000.000.11010.004	24.26.15.002	24.60.20.15.004		1
1.1.2.130.100.200.000.000.11010.005	24.26.15.002	24.60.20.15.005		1
1.1.2.130.100.200.000.000.11010.006	24.26.15.002	24.60.20.15.006		1
1.1.2.130.100.200.000.000.11010.007	24.26.15.002	24.60.20.15.007		1
1.1.2.130.100.200.000.000.11010.008	24.26.15.002	24.60.20.15.008		1
1.1.2.130.100.200.000.000.11010.009	24.26.15.002	24.60.20.15.009		1
1.1.2.130.100.200.000.000.11010.010	24.26.15.002	24.60.20.15.010		1
1.1.2.130.100.200.000.000.11010.011	24.26.15.002	24.60.20.15.011		1
1.1.2.130.100.200.000.000.11010.012	24.26.15.002	24.60.20.15.012		1
1.1.2.130.100.200.000.000.11010.013	24.26.15.002	24.60.20.15.013		1
1.1.2.130.100.200.000.000.11010.014	24.26.15.002	24.60.20.15.014		1
1.1.2.130.100.200.000.000.11010.015	24.26.15.002	24.60.20.15.015		1
1.1.2.130.100.200.000.000.11010.016	24.26.15.002	24.60.20.15.016		1
1.1.2.130.100.200.000.000.11010.017	24.26.15.002	24.60.20.15.017		1
1.1.2.130.100.200.000.000.11010.018	24.26.15.002	24.60.20.15.018		1
1.1.2.130.100.200.000.000.11010.019	24.26.15.002	24.60.20.15.019		1
1.1.2.130.100.200.000.000.11010.020	24.26.15.002	24.60.20.15.020		1
1.1.2.130.100.200.000.000.11010.021	24.26.15.002	24.60.20.15.021		1
1.1.2.130.100.200.000.000.11010.022	24.26.15.002	24.60.20.15.022		1
1.1.2.130.100.200.000.000.11010.023	24.26.15.002	24.60.20.15.023		1
1.1.2.130.100.200.000.000.11010.024	24.26.15.002	24.60.20.15.024		1
1.1.2.130.100.200.000.000.11010.025	24.26.15.002	24.60.20.15.025		1
1.1.2.130.100.200.000.000.11010.026	24.26.15.002	24.60.20.15.026		1
1.1.2.130.100.200.000.000.11010.027	24.26.15.002	24.60.20.15.027		1
1.1.2.130.100.200.000.000.11010.028	24.26.15.002	24.60.20.15.028		1
1.1.2.130.100.200.000.000.11010.029	24.26.15.002	24.60.20.15.029		1
1.1.2.130.100.200.000.000.11010.030	24.26.15.002	24.60.20.15.030		1
1.1.2.130.100.250.000.000.11010.000	24.26.15.002	24.60.25.15.000		1
1.1.2.130.100.250.000.000.11010.001	24.26.15.002	24.60.25.15.001		1
1.1.2.130.100.250.000.000.11010.002	24.26.15.002	24.60.25.15.002		1
1.1.2.130.100.250.000.000.11010.003	24.26.15.002	24.60.25.15.003		1
1.1.2.130.100.250.000.000.11010.004	24.26.15.002	24.60.25.15.004		1
1.1.2.130.100.250.000.000.11010.005	24.26.15.002	24.60.25.15.005		1
1.1.2.130.100.250.000.000.11010.006	24.26.15.002	24.60.25.15.006		1
1.1.2.130.100.250.000.000.11010.007	24.26.15.002	24.60.25.15.007		1
1.1.2.130.100.250.000.000.11010.008	24.26.15.002	24.60.25.15.008		1
1.1.2.130.100.250.000.000.11010.009	24.26.15.002	24.60.25.15.009		1
1.1.2.130.100.250.000.000.11010.010	24.26.15.002	24.60.25.15.010		1
1.1.2.130.100.250.000.000.11010.011	24.26.15.002	24.60.25.15.011		1
1.1.2.130.100.250.000.000.11010.012	24.26.15.002	24.60.25.15.012		1
1.1.2.130.100.250.000.000.11010.013	24.26.15.002	24.60.25.15.013		1
1.1.2.130.100.250.000.000.11010.014	24.26.15.002	24.60.25.15.014		1
1.1.2.130.100.250.000.000.11010.015	24.26.15.002	24.60.25.15.015		1
1.1.2.130.100.250.000.000.11010.016	24.26.15.002	24.60.25.15.016		1
1.1.2.130.100.250.000.000.11010.017	24.26.15.002	24.60.25.15.017		1
1.1.2.130.100.250.000.000.11010.018	24.26.15.002	24.60.25.15.018		1
1.1.2.130.100.250.000.000.11010.019	24.26.15.002	24.60.25.15.019		1
1.1.2.130.100.250.000.000.11010.020	24.26.15.002	24.60.25.15.020		1
1.1.2.130.100.250.000.000.11010.021	24.26.15.002	24.60.25.15.021		1
1.1.2.130.100.250.000.000.11010.022	24.26.15.002	24.60.25.15.022		1
1.1.2.130.100.250.000.000.11010.023	24.26.15.002	24.60.25.15.023		1
1.1.2.130.100.250.000.000.11010.024	24.26.15.002	24.60.25.15.024		1
1.1.2.130.100.250.000.000.11010.025	24.26.15.002	24.60.25.15.025		1
1.1.2.130.100.250.000.000.11010.026	24.26.15.002	24.60.25.15.026		1
1.1.2.130.100.250.000.000.11010.027	24.26.15.002	24.60.25.15.027		1
1.1.2.130.100.250.000.000.11010.028	24.26.15.002	24.60.25.15.028		1
1.1.2.130.100.250.000.000.11010.029	24.26.15.002	24.60.25.15.029		1
1.1.2.130.100.250.000.000.11010.030	24.26.15.002	24.60.25.15.030		1
1.1.2.130.100.300.000.000.11010.001	24.26.15.003	24.60.30.15.001		1
1.1.2.130.100.300.000.000.11010.002	24.26.15.003	24.60.30.15.002		1
1.1.2.130.100.300.000.000.11010.003	24.26.15.003	24.60.30.15.003		1
1.1.2.130.100.300.000.000.11010.004	24.26.15.003	24.60.30.15.004		1
1.1.2.130.100.300.000.000.11010.005	24.26.15.003	24.60.30.15.005		1
1.1.2.130.100.300.000.000.11010.006	24.26.15.003	24.60.30.15.006		1
1.1.2.130.100.300.000.000.11010.007	24.26.15.003	24.60.30.15.007		1
1.1.2.130.100.300.000.000.11010.008	24.26.15.003	24.60.30.15.008		1
1.1.2.130.100.300.000.000.11010.009	24.26.15.003	24.60.30.15.009		1
1.1.2.130.100.300.000.000.11010.010	24.26.15.003	24.60.30.15.010		1
1.1.2.130.100.300.000.000.11010.011	24.26.15.003	24.60.30.15.011		1
1.1.2.130.100.300.000.000.11010.012	24.26.15.003	24.60.30.15.012		1
1.1.2.130.100.300.000.000.11010.013	24.26.15.003	24.60.30.15.013		1
1.1.2.130.100.300.000.000.11010.014	24.26.15.003	24.60.30.15.014		1
1.1.2.130.100.300.000.000.11010.015	24.26.15.003	24.60.30.15.015		1
1.1.2.130.100.300.000.000.11010.016	24.26.15.003	24.60.30.15.016		1
1.1.2.130.100.300.000.000.11010.017	24.26.15.003	24.60.30.15.017		1
1.1.2.130.100.300.000.000.11010.018	24.26.15.003	24.60.30.15.018		1
1.1.2.130.100.300.000.000.11010.019	24.26.15.003	24.60.30.15.019		1
1.1.2.130.100.300.000.000.11010.020	24.26.15.003	24.60.30.15.020		1
1.1.2.130.100.300.000.000.11010.021	24.26.15.003	24.60.30.15.021		1
1.1.2.130.100.300.000.000.11010.022	24.26.15.003	24.60.30.15.022		1
1.1.2.130.100.300.000.000.11010.023	24.26.15.003	24.60.30.15.023		1
1.1.2.130.100.300.000.000.11010.024	24.26.15.003	24.60.30.15.024		1
1.1.2.130.100.300.000.000.11010.025	24.26.15.003	24.60.30.15.025		1
1.1.2.130.100.300.000.000.11010.026	24.26.15.003	24.60.30.15.026		1
1.1.2.130.100.300.000.000.11010.027	24.26.15.003	24.60.30.15.027		1
1.1.2.130.100.300.000.000.11010.028	24.26.15.003	24.60.30.15.028		1
1.1.2.130.100.300.000.000.11010.029	24.26.15.003	24.60.30.15.029		1
1.1.2.130.100.300.000.000.11010.030	24.26.15.003	24.60.30.15.030		1
1.1.2.130.100.350.000.000.11010.000	24.26.15.003	24.60.35.15.000		1
1.1.2.130.100.350.000.000.11010.001	24.26.15.103	24.60.35.15.001		1
1.1.2.130.100.350.000.000.11010.002	24.26.15.103	24.60.35.15.002		1
1.1.2.130.100.350.000.000.11010.003	24.26.15.103	24.60.35.15.003		1
1.1.2.130.100.350.000.000.11010.004	24.26.15.103	24.60.35.15.004		1
1.1.2.130.100.350.000.000.11010.005	24.26.15.103	24.60.35.15.005		1
1.1.2.130.100.350.000.000.11010.006	24.26.15.103	24.60.35.15.006		1
1.1.2.130.100.350.000.000.11010.007	24.26.15.103	24.60.35.15.007		1
1.1.2.130.100.350.000.000.11010.008	24.26.15.103	24.60.35.15.008		1
1.1.2.130.100.350.000.000.11010.009	24.26.15.103	24.60.35.15.009		1
1.1.2.130.100.350.000.000.11010.010	24.26.15.103	24.60.35.15.010		1
1.1.2.130.100.350.000.000.11010.011	24.26.15.103	24.60.35.15.011		1
1.1.2.130.100.350.000.000.11010.012	24.26.15.103	24.60.35.15.012		1
1.1.2.130.100.350.000.000.11010.013	24.26.15.103	24.60.35.15.013		1
1.1.2.130.100.350.000.000.11010.014	24.26.15.103	24.60.35.15.014		1
1.1.2.130.100.350.000.000.11010.015	24.26.15.103	24.60.35.15.015		1
1.1.2.130.100.350.000.000.11010.016	24.26.15.103	24.60.35.15.016		1
1.1.2.130.100.350.000.000.11010.017	24.26.15.103	24.60.35.15.017		1
1.1.2.130.100.350.000.000.11010.018	24.26.15.103	24.60.35.15.018		1
1.1.2.130.100.350.000.000.11010.019	24.26.15.103	24.60.35.15.019		1
1.1.2.130.100.350.000.000.11010.020	24.26.15.103	24.60.35.15.020		1
1.1.2.130.100.350.000.000.11010.021	24.26.15.103	24.60.35.15.021		1
1.1.2.130.100.350.000.000.11010.022	24.26.15.103	24.60.35.15.022		1
1.1.2.130.100.350.000.000.11010.023	24.26.15.103	24.60.35.15.023		1
1.1.2.130.100.350.000.000.11010.024	24.26.15.103	24.60.35.15.024		1
1.1.2.130.100.350.000.000.11010.025	24.26.15.103	24.60.35.15.025		1
1.1.2.130.100.350.000.000.11010.026	24.26.15.103	24.60.35.15.026		1
1.1.2.130.100.350.000.000.11010.027	24.26.15.103	24.60.35.15.027		1
1.1.2.130.100.350.000.000.11010.028	24.26.15.103	24.60.35.15.028		1
1.1.2.130.100.350.000.000.11010.029	24.26.15.103	24.60.35.15.029		1
1.1.2.130.100.350.000.000.11010.030	24.26.15.103	24.60.35.15.030		1
1.1.2.130.100.400.000.000.11010.001	24.26.15.004	24.60.40.15.001		1
1.1.2.130.100.400.000.000.11010.002	24.26.15.004	24.60.40.15.002		1
1.1.2.130.100.400.000.000.11010.003	24.26.15.004	24.60.40.15.003		1
1.1.2.130.100.400.000.000.11010.004	24.26.15.004	24.60.40.15.004		1
1.1.2.130.100.400.000.000.11010.005	24.26.15.004	24.60.40.15.005		1
1.1.2.130.100.400.000.000.11010.006	24.26.15.004	24.60.40.15.006		1
1.1.2.130.100.400.000.000.11010.007	24.26.15.004	24.60.40.15.007		1
1.1.2.130.100.400.000.000.11010.008	24.26.15.004	24.60.40.15.008		1
1.1.2.130.100.400.000.000.11010.009	24.26.15.004	24.60.40.15.009		1
1.1.2.130.100.400.000.000.11010.010	24.26.15.004	24.60.40.15.010		1
1.1.2.130.100.400.000.000.11010.011	24.26.15.004	24.60.40.15.011		1
1.1.2.130.100.400.000.000.11010.012	24.26.15.004	24.60.40.15.012		1
1.1.2.130.100.400.000.000.11010.013	24.26.15.004	24.60.40.15.013		1
1.1.2.130.100.400.000.000.11010.014	24.26.15.004	24.60.40.15.014		1
1.1.2.130.100.400.000.000.11010.015	24.26.15.004	24.60.40.15.015		1
1.1.2.130.100.400.000.000.11010.016	24.26.15.004	24.60.40.15.016		1
1.1.2.130.100.400.000.000.11010.017	24.26.15.004	24.60.40.15.017		1
1.1.2.130.100.400.000.000.11010.018	24.26.15.004	24.60.40.15.018		1
1.1.2.130.100.400.000.000.11010.019	24.26.15.004	24.60.40.15.019		1
1.1.2.130.100.400.000.000.11010.020	24.26.15.004	24.60.40.15.020		1
1.1.2.130.100.400.000.000.11010.021	24.26.15.004	24.60.40.15.021		1
1.1.2.130.100.400.000.000.11010.022	24.26.15.004	24.60.40.15.022		1
1.1.2.130.100.400.000.000.11010.023	24.26.15.004	24.60.40.15.023		1
1.1.2.130.100.400.000.000.11010.024	24.26.15.004	24.60.40.15.024		1
1.1.2.130.100.400.000.000.11010.025	24.26.15.004	24.60.40.15.025		1
1.1.2.130.100.400.000.000.11010.026	24.26.15.004	24.60.40.15.026		1
1.1.2.130.100.400.000.000.11010.027	24.26.15.004	24.60.40.15.027		1
1.1.2.130.100.400.000.000.11010.028	24.26.15.004	24.60.40.15.028		1
1.1.2.130.100.400.000.000.11010.029	24.26.15.004	24.60.40.15.029		1
1.1.2.130.100.400.000.000.11010.030	24.26.15.004	24.60.40.15.030		1
1.1.2.130.100.450.000.000.11010.000	24.26.15.004	24.60.45.15.000		1
1.1.2.130.100.450.000.000.11010.001	24.26.15.104	24.60.45.15.001		1
1.1.2.130.100.450.000.000.11010.002	24.26.15.104	24.60.45.15.002		1
1.1.2.130.100.450.000.000.11010.003	24.26.15.104	24.60.45.15.003		1
1.1.2.130.100.450.000.000.11010.004	24.26.15.104	24.60.45.15.004		1
1.1.2.130.100.450.000.000.11010.005	24.26.15.104	24.60.45.15.005		1
1.1.2.130.100.450.000.000.11010.006	24.26.15.104	24.60.45.15.006		1
1.1.2.130.100.450.000.000.11010.007	24.26.15.104	24.60.45.15.007		1
1.1.2.130.100.450.000.000.11010.008	24.26.15.104	24.60.45.15.008		1
1.1.2.130.100.450.000.000.11010.009	24.26.15.104	24.60.45.15.009		1
1.1.2.130.100.450.000.000.11010.010	24.26.15.104	24.60.45.15.010		1
1.1.2.130.100.450.000.000.11010.011	24.26.15.104	24.60.45.15.011		1
1.1.2.130.100.450.000.000.11010.012	24.26.15.104	24.60.45.15.012		1
1.1.2.130.100.450.000.000.11010.013	24.26.15.104	24.60.45.15.013		1
1.1.2.130.100.450.000.000.11010.014	24.26.15.104	24.60.45.15.014		1
1.1.2.130.100.450.000.000.11010.015	24.26.15.104	24.60.45.15.015		1
1.1.2.130.100.450.000.000.11010.016	24.26.15.104	24.60.45.15.016		1
1.1.2.130.100.450.000.000.11010.017	24.26.15.104	24.60.45.15.017		1
1.1.2.130.100.450.000.000.11010.018	24.26.15.104	24.60.45.15.018		1
1.1.2.130.100.450.000.000.11010.019	24.26.15.104	24.60.45.15.019		1
1.1.2.130.100.450.000.000.11010.020	24.26.15.104	24.60.45.15.020		1
1.1.2.130.100.450.000.000.11010.021	24.26.15.104	24.60.45.15.021		1
1.1.2.130.100.450.000.000.11010.022	24.26.15.104	24.60.45.15.022		1
1.1.2.130.100.450.000.000.11010.023	24.26.15.104	24.60.45.15.023		1
1.1.2.130.100.450.000.000.11010.024	24.26.15.104	24.60.45.15.024		1
1.1.2.130.100.450.000.000.11010.025	24.26.15.104	24.60.45.15.025		1
1.1.2.130.100.450.000.000.11010.026	24.26.15.104	24.60.45.15.026		1
1.1.2.130.100.450.000.000.11010.027	24.26.15.104	24.60.45.15.027		1
1.1.2.130.100.450.000.000.11010.028	24.26.15.104	24.60.45.15.028		1
1.1.2.130.100.450.000.000.11010.029	24.26.15.104	24.60.45.15.029		1
1.1.2.130.100.450.000.000.11010.030	24.26.15.104	24.60.45.15.030		1
1.1.2.130.100.500.000.000.11010.001	24.26.15.005	24.60.50.15.001		1
1.1.2.130.100.500.000.000.11010.002	24.26.15.005	24.60.50.15.002		1
1.1.2.130.100.500.000.000.11010.003	24.26.15.005	24.60.50.15.003		1
1.1.2.130.100.500.000.000.11010.004	24.26.15.005	24.60.50.15.004		1
1.1.2.130.100.500.000.000.11010.005	24.26.15.005	24.60.50.15.005		1
1.1.2.130.100.500.000.000.11010.006	24.26.15.005	24.60.50.15.006		1
1.1.2.130.100.500.000.000.11010.007	24.26.15.005	24.60.50.15.007		1
1.1.2.130.100.500.000.000.11010.008	24.26.15.005	24.60.50.15.008		1
1.1.2.130.100.500.000.000.11010.009	24.26.15.005	24.60.50.15.009		1
1.1.2.130.100.500.000.000.11010.010	24.26.15.005	24.60.50.15.010		1
1.1.2.130.100.500.000.000.11010.011	24.26.15.005	24.60.50.15.011		1
1.1.2.130.100.500.000.000.11010.012	24.26.15.005	24.60.50.15.012		1
1.1.2.130.100.500.000.000.11010.013	24.26.15.005	24.60.50.15.013		1
1.1.2.130.100.500.000.000.11010.014	24.26.15.005	24.60.50.15.014		1
1.1.2.130.100.500.000.000.11010.015	24.26.15.005	24.60.50.15.015		1
1.1.2.130.100.500.000.000.11010.016	24.26.15.005	24.60.50.15.016		1
1.1.2.130.100.500.000.000.11010.017	24.26.15.005	24.60.50.15.017		1
1.1.2.130.100.500.000.000.11010.018	24.26.15.005	24.60.50.15.018		1
1.1.2.130.100.500.000.000.11010.019	24.26.15.005	24.60.50.15.019		1
1.1.2.130.100.500.000.000.11010.020	24.26.15.005	24.60.50.15.020		1
1.1.2.130.100.500.000.000.11010.021	24.26.15.005	24.60.50.15.021		1
1.1.2.130.100.500.000.000.11010.022	24.26.15.005	24.60.50.15.022		1
1.1.2.130.100.500.000.000.11010.023	24.26.15.005	24.60.50.15.023		1
1.1.2.130.100.500.000.000.11010.024	24.26.15.005	24.60.50.15.024		1
1.1.2.130.100.500.000.000.11010.025	24.26.15.005	24.60.50.15.025		1
1.1.2.130.100.500.000.000.11010.026	24.26.15.005	24.60.50.15.026		1
1.1.2.130.100.500.000.000.11010.027	24.26.15.005	24.60.50.15.027		1
1.1.2.130.100.500.000.000.11010.028	24.26.15.005	24.60.50.15.028		1
1.1.2.130.100.500.000.000.11010.029	24.26.15.005	24.60.50.15.029		1
1.1.2.130.100.500.000.000.11010.030	24.26.15.005	24.60.50.15.030		1
1.1.2.130.100.550.000.000.11010.000	24.26.15.005	24.60.55.15.000		1
1.1.2.130.100.550.000.000.11010.001	24.26.15.105	24.60.55.15.001		1
1.1.2.130.100.550.000.000.11010.002	24.26.15.105	24.60.55.15.002		1
1.1.2.130.100.550.000.000.11010.003	24.26.15.105	24.60.55.15.003		1
1.1.2.130.100.550.000.000.11010.004	24.26.15.105	24.60.55.15.004		1
